pair_id,status,lat,lon,confidence,clip_score,visual_change_score,pixel_x,pixel_y,z,block_x,block_y,old_image,new_image
0338,new_building,40.20024528,29.1421436,0.7407,0.9794,59.082,169.31,416.72,18,152292,99050,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0338.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0338.png
0338,new_building,40.20031821,29.14181337,0.3797,0.985,54.118,107.75,398.92,18,152292,99050,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0338.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0338.png
0338,new_building,40.20179892,29.14341744,0.3547,0.9995,74.5813,406.77,37.53,18,152292,99050,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0338.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0338.png
0347,new_building,40.32505204,29.14538242,0.8773,0.6313,64.8452,261.07,135.94,18,152294,98932,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0347.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0347.png
0357,new_building,40.30307507,29.14512112,0.7589,0.9973,62.0574,212.36,388.73,18,152294,98952,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0357.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0357.png
0387,new_building,40.24068633,29.14555355,0.7395,0.8218,69.6795,292.97,271.62,18,152294,99012,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0387.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0387.png
0391,new_building,40.23134621,29.14581994,0.855,0.8197,88.3421,342.63,504.4,18,152294,99020,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0391.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0391.png
0391,new_building,40.23138306,29.14616536,0.8205,0.9367,87.135,407.02,495.4,18,152294,99020,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0391.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0391.png
0391,new_building,40.23156011,29.14570568,0.6731,0.9834,82.8698,321.33,452.17,18,152294,99020,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0391.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0391.png
0391,new_building,40.231559,29.14596511,0.3995,0.7713,75.5802,369.69,452.44,18,152294,99020,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0391.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0391.png
0392,new_building,40.23106223,29.14468532,0.9267,0.7618,58.2305,131.12,61.74,18,152294,99022,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0392.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0392.png
0392,new_building,40.2304946,29.14576571,0.748,0.9896,47.0336,332.52,200.34,18,152294,99022,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0392.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0392.png
0392,new_building,40.23105961,29.1461188,0.6514,0.9978,57.2241,398.34,62.38,18,152294,99022,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0392.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0392.png
0392,new_building,40.23107255,29.14575954,0.5573,0.9991,57.6276,331.37,59.22,18,152294,99022,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0392.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0392.png
0392,new_building,40.23060051,29.1440448,0.35,0.753,49.3622,11.72,174.48,18,152294,99022,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0392.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0392.png
0392,new_building,40.23076924,29.14512139,0.3351,0.9238,58.1201,212.41,133.28,18,152294,99022,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0392.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0392.png
0393,new_building,40.22804558,29.14552796,0.761,0.9994,42.0423,288.2,286.31,18,152294,99024,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0393.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0393.png
0393,new_building,40.22869776,29.14548928,0.7541,0.9623,33.6474,280.99,127.07,18,152294,99024,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0393.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0393.png
0393,new_building,40.22807617,29.14533967,0.7378,0.9998,42.8671,253.1,278.84,18,152294,99024,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0393.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0393.png
0393,new_building,40.22815461,29.14506742,0.6373,0.9994,41.614,202.35,259.69,18,152294,99024,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0393.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0393.png
0393,new_building,40.22878951,29.14528704,0.5949,0.9793,32.6484,243.29,104.67,18,152294,99024,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0393.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0393.png
0393,new_building,40.22791636,29.1458841,0.5606,1.0,49.9473,354.59,317.86,18,152294,99024,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0393.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0393.png
0393,new_building,40.22878611,29.14669901,0.51,0.9513,47.4508,506.5,105.5,18,152294,99024,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0393.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0393.png
0393,new_building,40.22791481,29.14569442,0.494,0.9994,54.4504,319.23,318.24,18,152294,99024,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0393.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0393.png
0393,new_building,40.22799918,29.14414474,0.482,0.7583,49.094,30.35,297.64,18,152294,99024,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0393.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0393.png
0393,new_building,40.22892818,29.14437268,0.3112,0.9999,42.3501,72.84,70.81,18,152294,99024,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0393.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0393.png
0394,new_building,40.22619822,29.14653883,0.6495,0.9869,70.2289,476.64,225.36,18,152294,99026,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0394.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0394.png
0394,new_building,40.22700168,29.14664703,0.5677,0.9897,109.8765,496.81,29.19,18,152294,99026,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0394.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0394.png
0394,new_building,40.22705607,29.14648454,0.5201,0.9756,111.7306,466.52,15.91,18,152294,99026,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0394.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0394.png
0394,new_building,40.22706598,29.14630526,0.4891,0.5837,100.1941,433.1,13.49,18,152294,99026,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0394.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0394.png
0394,new_building,40.22705906,29.14639903,0.4571,0.5054,101.8797,450.58,15.18,18,152294,99026,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0394.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0394.png
0397,new_building,40.22029203,29.14629158,0.8981,0.7958,50.5813,430.55,131.33,18,152294,99032,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0397.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0397.png
0397,new_building,40.22039534,29.14650933,0.8927,0.9982,52.2539,471.14,106.11,18,152294,99032,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0397.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0397.png
0397,new_building,40.22054136,29.14666838,0.8555,0.9986,51.3659,500.79,70.46,18,152294,99032,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0397.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0397.png
0397,new_building,40.22057344,29.14414845,0.7392,0.9753,58.3265,31.04,62.63,18,152294,99032,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0397.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0397.png
0397,new_building,40.2205829,29.14428266,0.6566,0.9128,55.803,56.06,60.32,18,152294,99032,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0397.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0397.png
0400,new_building,40.21257574,29.14461928,0.93,0.9971,60.0992,118.81,479.04,18,152294,99038,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0400.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0400.png
0400,new_building,40.2136959,29.14610705,0.857,0.8827,39.8877,396.15,205.6,18,152294,99038,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0400.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0400.png
0400,new_building,40.21301858,29.14455121,0.8474,0.9974,63.3015,106.12,370.94,18,152294,99038,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0400.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0400.png
0400,new_building,40.21270978,29.1462587,0.7756,0.8914,58.0853,424.42,446.32,18,152294,99038,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0400.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0400.png
0400,new_building,40.21381068,29.14644881,0.7694,0.9952,55.3428,459.86,177.58,18,152294,99038,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0400.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0400.png
0400,new_building,40.2130162,29.14520583,0.7292,0.9958,58.6563,228.15,371.52,18,152294,99038,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0400.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0400.png
0400,new_building,40.21266795,29.14444504,0.7024,0.9965,60.016,86.33,456.53,18,152294,99038,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0400.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0400.png
0400,new_building,40.21248902,29.14440867,0.6931,0.9993,69.5842,79.55,500.21,18,152294,99038,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0400.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0400.png
0400,new_building,40.21299891,29.14466504,0.6859,0.998,61.9592,127.34,375.74,18,152294,99038,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0400.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0400.png
0400,new_building,40.2136111,29.14601918,0.6742,0.9822,45.0631,379.77,226.3,18,152294,99038,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0400.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0400.png
0400,new_building,40.21284869,29.14522793,0.6435,0.9972,60.0582,232.27,412.41,18,152294,99038,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0400.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0400.png
0400,new_building,40.2129489,29.14486851,0.5101,0.9951,59.5606,165.27,387.95,18,152294,99038,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0400.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0400.png
0400,new_building,40.21276558,29.14619213,0.5007,0.9344,68.4533,412.01,432.7,18,152294,99038,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0400.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0400.png
0400,new_building,40.21281977,29.1448213,0.4994,0.9961,60.5541,156.47,419.47,18,152294,99038,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0400.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0400.png
0400,new_building,40.2130899,29.14495509,0.421,0.9936,55.4609,181.41,353.53,18,152294,99038,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0400.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0400.png
0400,new_building,40.21304181,29.14509645,0.39,0.9964,59.9623,207.76,365.27,18,152294,99038,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0400.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0400.png
0400,new_building,40.21246325,29.14476246,0.373,0.9949,60.8394,145.5,506.5,18,152294,99038,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0400.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0400.png
0400,new_building,40.21246165,29.14485955,0.3534,0.9904,58.5477,163.6,506.89,18,152294,99038,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0400.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0400.png
0400,new_building,40.21292784,29.14436592,0.3493,0.9988,65.2852,71.58,393.09,18,152294,99038,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0400.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0400.png
0400,new_building,40.21263858,29.14422752,0.3205,0.9948,55.7516,45.78,463.7,18,152294,99038,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0400.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0400.png
0401,new_building,40.21214531,29.14463017,0.9087,0.989,58.8148,120.84,72.11,18,152294,99040,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0401.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0401.png
0401,new_building,40.21226965,29.14481626,0.8859,0.998,63.1415,155.53,41.76,18,152294,99040,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0401.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0401.png
0401,new_building,40.21216166,29.14446473,0.8253,0.9511,52.2478,90.0,68.12,18,152294,99040,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0401.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0401.png
0401,new_building,40.2122379,29.14429672,0.8173,0.9732,53.2951,58.68,49.51,18,152294,99040,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0401.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0401.png
0401,new_building,40.21233167,29.14432649,0.8019,0.9902,53.6323,64.23,26.62,18,152294,99040,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0401.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0401.png
0401,new_building,40.2119794,29.14563691,0.7276,0.8593,60.6225,308.51,112.61,18,152294,99040,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0401.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0401.png
0401,new_building,40.21231561,29.14469181,0.5245,0.9931,60.6659,132.33,30.54,18,152294,99040,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0401.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0401.png
0401,new_building,40.21237169,29.14411122,0.4891,0.9951,53.5289,24.1,16.85,18,152294,99040,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0401.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0401.png
0401,new_building,40.21229816,29.14406111,0.4355,0.9926,54.7037,14.76,34.8,18,152294,99040,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0401.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0401.png
0404,new_building,40.2041508,29.14594263,0.9031,0.6787,76.7446,365.5,487.5,18,152294,99046,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0404.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0404.png
0405,new_building,40.20229898,29.14606735,0.702,0.8718,56.7201,388.75,427.48,18,152294,99048,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0405.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0405.png
0405,new_building,40.20211027,29.14607813,0.6734,0.9399,56.3959,390.76,473.54,18,152294,99048,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0405.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0405.png
0405,new_building,40.20201042,29.1460555,0.583,0.9824,56.5773,386.54,497.91,18,152294,99048,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0405.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0405.png
0405,new_building,40.20224707,29.14442686,0.5638,0.9358,55.2823,82.94,440.15,18,152294,99048,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0405.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0405.png
0405,new_building,40.20199161,29.14660782,0.4859,0.8629,64.2981,489.5,502.5,18,152294,99048,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0405.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0405.png
0406,new_building,40.20075195,29.14475816,0.6809,0.9959,65.8606,144.7,293.06,18,152294,99050,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0406.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0406.png
0406,new_building,40.20004128,29.14421137,0.6164,0.9064,56.3953,42.77,466.51,18,152294,99050,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0406.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0406.png
0406,new_building,40.19987742,29.14576024,0.427,0.6556,59.5428,331.5,506.5,18,152294,99050,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0406.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0406.png
0406,new_building,40.19988476,29.14424377,0.3925,0.99,56.4536,48.81,504.71,18,152294,99050,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0406.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0406.png
0407,new_building,40.19919989,29.14529627,0.9094,0.989,70.2752,245.01,159.86,18,152294,99052,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0407.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0407.png
0407,new_building,40.19910597,29.14647961,0.8901,0.995,67.2077,465.6,182.78,18,152294,99052,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0407.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0407.png
0407,new_building,40.1981732,29.14636819,0.8179,0.6469,59.4553,444.83,410.43,18,152294,99052,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0407.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0407.png
0407,new_building,40.19811145,29.14670974,0.7732,0.9019,66.24,508.5,425.5,18,152294,99052,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0407.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0407.png
0407,new_building,40.19933449,29.14521081,0.4752,0.9855,57.3666,229.08,127.01,18,152294,99052,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0407.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0407.png
0407,new_building,40.19940144,29.14401975,0.3015,0.9783,59.0673,7.05,110.67,18,152294,99052,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0407.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0407.png
0418,new_building,40.31860186,29.14793165,0.8704,0.9865,50.5988,224.28,177.02,18,152296,98938,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0418.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0418.png
0444,new_building,40.26388854,29.14737729,0.5317,0.9038,60.0367,120.94,236.47,18,152296,98990,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0444.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0444.png
0455,new_building,40.23984532,29.14746022,0.8827,0.8078,103.9156,136.4,477.0,18,152296,99012,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0455.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0455.png
0456,new_building,40.23963472,29.1474467,0.9628,0.6182,103.3238,133.88,16.43,18,152296,99014,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0456.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0456.png
0459,new_building,40.2323051,29.14785402,0.4641,0.686,58.6961,209.81,270.26,18,152296,99020,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0459.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0459.png
0459,new_building,40.23256028,29.14808641,0.4144,0.9163,62.9119,253.13,207.95,18,152296,99020,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0459.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0459.png
0459,new_building,40.23142234,29.14675646,0.4129,0.713,51.2112,5.21,485.81,18,152296,99020,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0459.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0459.png
0460,new_building,40.23125529,29.1491947,0.8236,0.9835,53.2508,459.73,14.6,18,152296,99022,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0460.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0460.png
0460,new_building,40.22942092,29.14942414,0.8058,0.6256,51.0128,502.5,462.5,18,152296,99022,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0460.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0460.png
0461,new_building,40.22746433,29.14892423,0.9696,0.9059,91.9357,409.31,428.23,18,152296,99024,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0461.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0461.png
0461,new_building,40.22738495,29.14800589,0.9595,0.7413,99.2191,238.12,447.61,18,152296,99024,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0461.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0461.png
0461,new_building,40.22860344,29.14939061,0.938,0.7856,67.3616,496.25,150.1,18,152296,99024,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0461.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0461.png
0461,new_building,40.2272629,29.14759036,0.7126,0.6155,107.9341,160.66,477.41,18,152296,99024,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0461.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0461.png
0461,new_building,40.22918235,29.14748431,0.4563,0.9381,46.9933,140.89,8.75,18,152296,99024,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0461.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0461.png
0461,new_building,40.22916884,29.14758747,0.3331,0.9383,61.3955,160.12,12.05,18,152296,99024,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0461.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0461.png
0462,new_building,40.2268999,29.14763381,0.8926,0.9999,122.1611,168.76,54.04,18,152296,99026,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0462.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0462.png
0462,new_building,40.22692689,29.14724511,0.8265,0.9999,130.9707,96.3,47.45,18,152296,99026,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0462.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0462.png
0462,new_building,40.22676716,29.1480001,0.8233,0.9987,122.1876,237.04,86.45,18,152296,99026,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0462.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0462.png
0462,new_building,40.22693508,29.14705258,0.7961,0.9998,116.8855,60.41,45.45,18,152296,99026,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0462.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0462.png
0462,new_building,40.22664982,29.14827304,0.6857,0.9963,109.5623,287.92,115.1,18,152296,99026,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0462.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0462.png
0462,new_building,40.22681139,29.14781513,0.6716,0.931,124.421,202.56,75.65,18,152296,99026,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2021\gursu_2021_0462.png,C:\Users\birsav\Desktop\Gursu-yapi\dataset\2026\gursu_2026_0462.png
